cutoff,sample_id,max_tanimoto,mean_top5_tanimoto
2021,CYCPEPTMPDB_PAMPA_006682,0.8333333333333334,0.7322595704948646
2021,CYCPEPTMPDB_PAMPA_007093,0.5443037974683544,0.5307729500551043
2021,CYCPEPTMPDB_PAMPA_006328,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_005960,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_005612,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_005693,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005291,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_005384,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006046,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006466,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_007083,0.5443037974683544,0.5307729500551043
2021,CYCPEPTMPDB_PAMPA_005645,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_005252,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005515,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_006018,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005573,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006430,0.5384615384615384,0.5137046861184793
2021,CYCPEPTMPDB_PAMPA_005649,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005486,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005674,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_007082,0.5952380952380952,0.5704775616540323
2021,CYCPEPTMPDB_PAMPA_006321,0.5833333333333334,0.5459058248531934
2021,CYCPEPTMPDB_PAMPA_007009,0.6571428571428571,0.6142911523193214
2021,CYCPEPTMPDB_PAMPA_005916,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_007186,0.575,0.5407434660555708
2021,CYCPEPTMPDB_PAMPA_006102,0.4772727272727273,0.4590909090909091
2021,CYCPEPTMPDB_PAMPA_006316,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_005760,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006844,0.676056338028169,0.6392567868090479
2021,CYCPEPTMPDB_PAMPA_005238,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006859,0.6901408450704225,0.6354403357946723
2021,CYCPEPTMPDB_PAMPA_006526,0.6285714285714286,0.5950813743218807
2021,CYCPEPTMPDB_PAMPA_005517,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_005895,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_005711,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005391,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005497,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005184,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006638,0.4424778761061947,0.42232530377575755
2021,CYCPEPTMPDB_PAMPA_007243,0.6666666666666666,0.6232205871846707
2021,CYCPEPTMPDB_PAMPA_005227,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006273,0.5945945945945946,0.5450900493253434
2021,CYCPEPTMPDB_PAMPA_006340,0.5833333333333334,0.5459058248531934
2021,CYCPEPTMPDB_PAMPA_006656,0.43333333333333335,0.42538789626522544
2021,CYCPEPTMPDB_PAMPA_006838,0.875,0.875
2021,CYCPEPTMPDB_PAMPA_005820,0.4772727272727273,0.4590909090909091
2021,CYCPEPTMPDB_PAMPA_006419,0.5789473684210527,0.5472460220318238
2021,CYCPEPTMPDB_PAMPA_005365,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_006725,0.6296296296296297,0.6244872456661075
2021,CYCPEPTMPDB_PAMPA_006013,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_007100,0.5952380952380952,0.5704775616540323
2021,CYCPEPTMPDB_PAMPA_006655,0.5048543689320388,0.5048543689320388
2021,CYCPEPTMPDB_PAMPA_005471,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005429,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006439,0.5972222222222222,0.5592846895478474
2021,CYCPEPTMPDB_PAMPA_007240,0.631578947368421,0.5785372522214628
2021,CYCPEPTMPDB_PAMPA_006214,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_006006,0.4772727272727273,0.4590909090909091
2021,CYCPEPTMPDB_PAMPA_005872,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_007085,0.5443037974683544,0.5307729500551043
2021,CYCPEPTMPDB_PAMPA_005424,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_006881,0.6101694915254238,0.6101694915254238
2021,CYCPEPTMPDB_PAMPA_005108,0.5652173913043478,0.5629901823281908
2021,CYCPEPTMPDB_PAMPA_005993,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005267,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_005356,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_006499,0.618421052631579,0.618421052631579
2021,CYCPEPTMPDB_PAMPA_006736,0.8108108108108109,0.7654990079647613
2021,CYCPEPTMPDB_PAMPA_005997,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005354,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_005940,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005234,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_005415,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_006878,0.6101694915254238,0.6101694915254238
2021,CYCPEPTMPDB_PAMPA_006524,0.696969696969697,0.6374529947664277
2021,CYCPEPTMPDB_PAMPA_006458,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_005654,0.4772727272727273,0.4590909090909091
2021,CYCPEPTMPDB_PAMPA_005235,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_007113,0.4375,0.4156773690903129
2021,CYCPEPTMPDB_PAMPA_005627,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005320,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005819,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_007094,0.5952380952380952,0.5704775616540323
2021,CYCPEPTMPDB_PAMPA_006799,0.734375,0.6988695214860469
2021,CYCPEPTMPDB_PAMPA_005421,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_006559,0.6875,0.6413731856378915
2021,CYCPEPTMPDB_PAMPA_006547,0.6285714285714286,0.5950813743218807
2021,CYCPEPTMPDB_PAMPA_005810,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005942,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005289,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_005669,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006042,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005599,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_006453,0.5789473684210527,0.5472460220318238
2021,CYCPEPTMPDB_PAMPA_006747,0.6571428571428571,0.5988047508047508
2021,CYCPEPTMPDB_PAMPA_005741,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005099,0.5915492957746479,0.5915492957746479
2021,CYCPEPTMPDB_PAMPA_006426,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_005563,0.4787234042553192,0.4787234042553192
2021,CYCPEPTMPDB_PAMPA_005101,0.5588235294117647,0.5355585815662961
2021,CYCPEPTMPDB_PAMPA_006841,0.7333333333333333,0.7226666666666665
2021,CYCPEPTMPDB_PAMPA_005643,0.4772727272727273,0.4590909090909091
2021,CYCPEPTMPDB_PAMPA_005324,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006159,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005638,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_005338,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_005994,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_006410,0.5789473684210527,0.5472460220318238
2021,CYCPEPTMPDB_PAMPA_006256,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006472,0.5972222222222222,0.5592846895478474
2021,CYCPEPTMPDB_PAMPA_006357,0.581081081081081,0.5446979975927344
2021,CYCPEPTMPDB_PAMPA_005938,0.5116279069767442,0.4875
2021,CYCPEPTMPDB_PAMPA_006746,0.765625,0.765625
2021,CYCPEPTMPDB_PAMPA_006434,0.5972222222222222,0.5592846895478474
2021,CYCPEPTMPDB_PAMPA_005372,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_005757,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006973,0.7333333333333333,0.7012121212121212
2021,CYCPEPTMPDB_PAMPA_005410,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005787,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_006845,0.5844155844155844,0.5602503255552036
2021,CYCPEPTMPDB_PAMPA_005520,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005690,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_007257,0.5465116279069767,0.5222141778487293
2021,CYCPEPTMPDB_PAMPA_005718,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006451,0.5294117647058824,0.5294117647058824
2021,CYCPEPTMPDB_PAMPA_006586,0.504950495049505,0.504950495049505
2021,CYCPEPTMPDB_PAMPA_005323,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006394,0.5416666666666666,0.518903586886043
2021,CYCPEPTMPDB_PAMPA_006265,0.5294117647058824,0.5294117647058824
2021,CYCPEPTMPDB_PAMPA_006639,0.5154639175257731,0.5154639175257731
2021,CYCPEPTMPDB_PAMPA_006894,0.5932203389830508,0.5932203389830508
2021,CYCPEPTMPDB_PAMPA_005162,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_005120,0.5833333333333334,0.5833333333333334
2021,CYCPEPTMPDB_PAMPA_005240,0.5116279069767442,0.4875
2021,CYCPEPTMPDB_PAMPA_005632,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005907,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_006697,0.8461538461538461,0.808435199567772
2021,CYCPEPTMPDB_PAMPA_005181,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006640,0.46601941747572817,0.4660194174757281
2021,CYCPEPTMPDB_PAMPA_006464,0.5972222222222222,0.5592846895478474
2021,CYCPEPTMPDB_PAMPA_006341,0.5833333333333334,0.5459058248531934
2021,CYCPEPTMPDB_PAMPA_005580,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_006947,0.8867924528301887,0.8867924528301888
2021,CYCPEPTMPDB_PAMPA_007181,0.5897435897435898,0.5501242372994538
2021,CYCPEPTMPDB_PAMPA_006689,0.6981132075471698,0.6607090753688449
2021,CYCPEPTMPDB_PAMPA_006721,0.7692307692307693,0.7388077147866745
2021,CYCPEPTMPDB_PAMPA_005458,0.5116279069767442,0.4875
2021,CYCPEPTMPDB_PAMPA_006971,0.7142857142857143,0.70002886002886
2021,CYCPEPTMPDB_PAMPA_006431,0.5384615384615384,0.5137046861184793
2021,CYCPEPTMPDB_PAMPA_006122,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006126,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006657,0.43333333333333335,0.42475032581059924
2021,CYCPEPTMPDB_PAMPA_006668,0.51,0.51
2021,CYCPEPTMPDB_PAMPA_006343,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_005761,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005460,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006335,0.5921052631578947,0.5488203266787659
2021,CYCPEPTMPDB_PAMPA_005173,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005123,0.5068493150684932,0.5068493150684932
2021,CYCPEPTMPDB_PAMPA_006766,0.75,0.7194202898550726
2021,CYCPEPTMPDB_PAMPA_005621,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005821,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_005151,0.5,0.49550561797752807
2021,CYCPEPTMPDB_PAMPA_005734,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005398,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_005814,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005720,0.4787234042553192,0.4787234042553192
2021,CYCPEPTMPDB_PAMPA_005103,0.75,0.6433333333333333
2021,CYCPEPTMPDB_PAMPA_005899,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006145,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005432,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005143,0.4457831325301205,0.43439100941581454
2021,CYCPEPTMPDB_PAMPA_006860,0.6233766233766234,0.5913781250366617
2021,CYCPEPTMPDB_PAMPA_005202,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005445,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006175,0.45454545454545453,0.45301435406698565
2021,CYCPEPTMPDB_PAMPA_005334,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005309,0.46875,0.46875
2021,CYCPEPTMPDB_PAMPA_006240,0.4659090909090909,0.45151515151515154
2021,CYCPEPTMPDB_PAMPA_006548,0.6025641025641025,0.6025641025641025
2021,CYCPEPTMPDB_PAMPA_006415,0.581081081081081,0.5446979975927344
2021,CYCPEPTMPDB_PAMPA_005889,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_006192,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_006460,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_006399,0.5294117647058824,0.5294117647058824
2021,CYCPEPTMPDB_PAMPA_006939,0.5208333333333334,0.4594227313566936
2021,CYCPEPTMPDB_PAMPA_007040,0.45348837209302323,0.4344347850384683
2021,CYCPEPTMPDB_PAMPA_005619,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005328,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005740,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006849,0.5421686746987951,0.5246599505845793
2021,CYCPEPTMPDB_PAMPA_005629,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_006850,0.5662650602409639,0.5481760093595671
2021,CYCPEPTMPDB_PAMPA_005699,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_007135,0.4375,0.4156773690903129
2021,CYCPEPTMPDB_PAMPA_006170,0.5116279069767442,0.4875
2021,CYCPEPTMPDB_PAMPA_007263,0.5465116279069767,0.5222141778487293
2021,CYCPEPTMPDB_PAMPA_005156,0.5176470588235295,0.5106749699312509
2021,CYCPEPTMPDB_PAMPA_006560,0.5208333333333334,0.5208333333333334
2021,CYCPEPTMPDB_PAMPA_005188,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005762,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006385,0.5,0.49480519480519475
2021,CYCPEPTMPDB_PAMPA_006981,0.5952380952380952,0.5704775616540323
2021,CYCPEPTMPDB_PAMPA_005376,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006389,0.581081081081081,0.5446979975927344
2021,CYCPEPTMPDB_PAMPA_005455,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_006405,0.5789473684210527,0.5472460220318238
2021,CYCPEPTMPDB_PAMPA_007160,0.575,0.5407434660555708
2021,CYCPEPTMPDB_PAMPA_005943,0.4659090909090909,0.45151515151515154
2021,CYCPEPTMPDB_PAMPA_006302,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_006695,0.7058823529411765,0.660643977707011
2021,CYCPEPTMPDB_PAMPA_005206,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_005138,0.37037037037037035,0.3691457163351353
2021,CYCPEPTMPDB_PAMPA_005221,0.45454545454545453,0.45301435406698565
2021,CYCPEPTMPDB_PAMPA_005300,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005148,0.49019607843137253,0.47994939911448453
2021,CYCPEPTMPDB_PAMPA_005641,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_005164,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_006413,0.5789473684210527,0.5472460220318238
2021,CYCPEPTMPDB_PAMPA_006900,0.6101694915254238,0.6101694915254238
2021,CYCPEPTMPDB_PAMPA_005279,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005233,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005995,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005892,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005228,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005176,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_006822,0.6666666666666666,0.6666666666666666
2021,CYCPEPTMPDB_PAMPA_006892,0.6101694915254238,0.6101694915254238
2021,CYCPEPTMPDB_PAMPA_005637,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006952,1.0,0.9857142857142858
2021,CYCPEPTMPDB_PAMPA_006079,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005261,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005344,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005542,0.5238095238095238,0.4832068808384598
2021,CYCPEPTMPDB_PAMPA_006911,0.640625,0.636061507936508
2021,CYCPEPTMPDB_PAMPA_005954,0.45454545454545453,0.45301435406698565
2021,CYCPEPTMPDB_PAMPA_006497,0.618421052631579,0.618421052631579
2021,CYCPEPTMPDB_PAMPA_005193,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005901,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005833,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_006552,0.6875,0.6413731856378915
2021,CYCPEPTMPDB_PAMPA_005198,0.5119047619047619,0.48189048065336726
2021,CYCPEPTMPDB_PAMPA_005530,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_005170,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005673,0.4659090909090909,0.45151515151515154
2021,CYCPEPTMPDB_PAMPA_006605,0.5038759689922481,0.49656466748266015
2021,CYCPEPTMPDB_PAMPA_006551,0.6142857142857143,0.5861538461538462
2021,CYCPEPTMPDB_PAMPA_006326,0.5232558139534884,0.5232558139534884
2021,CYCPEPTMPDB_PAMPA_006014,0.4787234042553192,0.4787234042553192
2021,CYCPEPTMPDB_PAMPA_006422,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_007088,0.5952380952380952,0.5704775616540323
2021,CYCPEPTMPDB_PAMPA_007039,0.4125,0.4008637638956788
2021,CYCPEPTMPDB_PAMPA_006980,0.5795454545454546,0.5503492397330227
2021,CYCPEPTMPDB_PAMPA_005858,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_006085,0.5357142857142857,0.4920616883116883
2021,CYCPEPTMPDB_PAMPA_005484,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_005331,0.5121951219512195,0.4814959955708381
2021,CYCPEPTMPDB_PAMPA_006848,0.5357142857142857,0.5186112802346821
2021,CYCPEPTMPDB_PAMPA_005363,0.4431818181818182,0.4380616509926855
2021,CYCPEPTMPDB_PAMPA_006425,0.6081081081081081,0.5551813083208431
2021,CYCPEPTMPDB_PAMPA_006932,0.4528301886792453,0.4068183865293598
2021,CYCPEPTMPDB_PAMPA_005213,0.524390243902439,0.4932451080777797
2021,CYCPEPTMPDB_PAMPA_006965,0.6785714285714286,0.6598522167487685
2021,CYCPEPTMPDB_PAMPA_005769,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_005345,0.47368421052631576,0.47368421052631576
2021,CYCPEPTMPDB_PAMPA_006861,0.5714285714285714,0.5558723337878704
2021,CYCPEPTMPDB_PAMPA_007294,0.45588235294117646,0.41727494786234126
2021,CYCPEPTMPDB_PAMPA_005190,0.47560975609756095,0.45889654871503993
2021,CYCPEPTMPDB_PAMPA_005129,0.6376811594202898,0.6376811594202898
2021,CYCPEPTMPDB_PAMPA_007143,0.4375,0.4156773690903129
